FAC_NO,FAC_NAME,BEG_DATE,END_DATE,DAY_PER,DATA_IND,AUDIT_IND,COUNTY,HSA,HFPA,TYPE_CNTRL,TYPE_CARE,TYPE_HOSP,TEACH_RURL,PHONE,ADDRESS,CITY,ZIP_CODE,CEO,CEO_TITLE,WEB_SITE,OWNER,RPT_PREP,ORG_NAME,ER_DESIG,MCAR_PRO#,MCAL_PRO#,REG_MCAL#,BED_LIC,BED_AVL,BED_STF,DAY_MCAR_TR,DAY_MCAR_MC,DAY_MCAL_TR,DAY_MCAL_MC,DAY_CNTY,DAY_THRD_TR,DAY_THRD_MC,DAY_OTH_IND,DAY_OTH,DAY_TOT,DIS_MCAR_TR,DIS_MCAR_MC,DIS_MCAL_TR,DIS_MCAL_MC,DIS_CNTY,DIS_THRD_TR,DIS_THRD_MC,DIS_OTH_IND,DIS_OTH,DIS_TOT,BED_ACUTE,BED_PSYCH,BED_CHEM,BED_REHAB,BED_LTC,BED_RESDNT,DAY_ACUTE,DAY_PSYCH,DAY_CHEM,DAY_REHAB,DAY_LTC,DAY_RESDNT,DIS_ACUTE,DIS_PSYCH,DIS_CHEM,DIS_REHAB,DIS_LTC,DIS_RESDNT,OCC_LIC,OCC_AVL,ALOS_ALL,ALOS_EXLTC,BAS_NURSRY,DAY_NURSRY,DIS_NURSRY,VIS_MCAR_TR,VIS_MCAR_MC,VIS_MCAL_TR,VIS_MCAL_MC,VIS_CNTY,VIS_THRD_TR,VIS_THRD_MC,VIS_OTH_IND,VIS_OTH,VIS_TOT,VIS_ER,VIS_CLIN,VIS_HOME,VIS_REF_OP,DAYS_PIPS,OP_ROOM,OP_MIN_IP,OP_MIN_OP,SURG_IP,SURG_OP,NAT_ BIRTHS,C_SECTIONS,GR_PT_REV,DED_FR_REV,TOT_CAP_REV,NET_PT_REV,OTH_OP_REV,TOT_OP_EXP,NET_FRM_OP,NONOP_REV,NONOP_EXP,INC_TAX,EXT_ITEM,NET_INCOME,GR_REV_DLY,GR_REV_AMB,GR_REV_ANC,GR_IP_MCAR_TR,GR_IP_MCAR_MC,GR_IP_MCAL_TR,GR_IP_MCAL_MC,GR_IP_CNTY,GR_IP_THRD_TR,GR_IP_THRD_MC,GR_IP_OTH_IND,GR_IP_OTH,GR_IP_TOT,GR_OP_MCAR_TR,GR_OP_MCAR_MC,GR_OP_MCAL_TR,GR_OP_MCAL_MC,GR_OP_CNTY,GR_OP_THRD_TR,GR_OP_THRD_MC,GR_OP_OTH_IND,GR_OP_OTH,GR_OP_TOT,C_ADJ_MCAR_TR,C_ADJ_MCAR_MC,C_ADJ_MCAL_TR,C_ADJ_MCAL_MC,DISP_855,C_ADJ_CNTY,C_ADJ_THRD_TR,C_ADJ_THRD_MC,BAD_DEBT,CHAR_HB,CHAR_OTH,SUB_INDGNT,DED_OTH,CAP_REV_MCAR,CAP_REV_MCAL,CAP_REV_CNTY,CAP_REV_THRD,NETRV_MCAR_TR,NETRV_MCAR_MC,NETRV_MCAL_TR,NETRV_MCAL_MC,NETRV_CNTY,NETRV_THRD_TR,NETRV_THRD_MC,NETRV_OTH_IND,NETRV_OTH,DISP_TRNFR,INTER_TFR,CONTRIBTNS,INC_INVEST,DIST_REV,CNTY_APPRO,EXP_DLY,EXP_AMB,EXP_ANC,EXP_PIP,EXP_POP,EXP_RES,EXP_ED,EXP_GEN,EXP_FISC,EXP_ADM,EXP_UNASSG,EXP_SAL,EXP_BEN,EXP_PHYS,EXP_OTHPRO,EXP_SUPP,EXP_PURCH,EXP_DEPRE,EXP_LEASES,EXP_INSUR,EXP_INTRST,EXP_OTH,CUR_ASST,ASST_LIMTD,NET_PPE,CONST_PROG,INV_OTH,INTAN_ASST,TOT_ASST,CUR_LIAB,DEF_CRED,NET_LTDEBT,EQUITY,LIAB_EQ,CASH,ACCTS_ REC,ALLOW_UNCOLL,BLDGS,EQUIPMENT,TOT_PPE,ACC_DEPRE,MORT_PAY,CAP_LEASE,BOND_PAY,TOT_LTDEBT,CUR_MAT,INTER-REC,INTER_PAY,HOSP_FTE,NURS_FTE,PROD_HRS,NON_PRD_HR,PAID_HRS,MED_STAFF,STDNT_FTE,PRD_HR_MGT,PRD_HR_TCH,PRD_HR_RN,PRD_HR_LVN,PRD_HR_AID,PRD_HR_CLR,PRD_HR_ENV,PRD_HR_OTH,CNT_HR_RN,CNT_HR_OTH,PRD_HR_DLY,PRD_HR_AMB,PRD_HR_ANC,PRD_HR_ED,PRD_HR_GEN,PRD_HR_FIS,PRD_HR_ADM,PRD_HR_NON,PD_HR_DLY,PD_HR_AMB,PD_HR_ANC,PD_HR_ED,PD_HR_GEN,PD_HR_FIS,PD_HR_ADM,PD_HR_NON
106190150,KEDREN COMMUNITY MENTAL HEALTH CENTER,7/1/2020,6/30/2021,365,Audited,Excl. Ind. Audit Adj.,Los Angeles,11,935,Non-Profit,Psychiatric,Comparable,,323-233-0425,4211 S. AVALON BLVD,LOS ANGELES,90011,JOHN H. GRIFFITH,CEO,WWW.KEDREN.ORG,"KEDREN COMMUNITY HEALTH CENTER, INC.",MAUREEN SABINO,"KEDREN COMMUNITY HEALTH CENTER, INC.",,05-4083,,,72,72,53,0,0,0,0,14509,4642,0,0,0,19151,0,0,0,0,658,210,0,0,0,868,0,72,0,0,0,0,0,19151,0,0,0,0,0,868,0,0,0,0,72.9,72.9,22.1,22.1,0,0,0,0,0,0,0,10647,89350,0,0,0,99997,0,0,0,99997,0,0,0,0,0,0,0,0,37876383,0,0,37876383,255405,40619378,-2487590,0,0,0,0,-2487590,18718685,0,19157698,0,0,0,0,14153276,4565409,0,0,0,18718685,0,0,0,0,2417391,16740307,0,0,0,19157698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16570667,21305716,0,0,0,0,0,0,0,0,0,16924651,87499,10087388,0,0,0,0,8089898,1287639,3250961,891342,19930880,6106033,0,6490840,1073299,3393788,746793,449286,242191,0,2186268,10513196,0,4862190,2798,0,0,15378184,9554523,0,6930233,-1106572,15378184,1097113,0,0,1500351,5310220,13269293,8407103,0,0,0,7036310,106077,0,5757316,288,134,572849,64167,637016,0,0,36907,110261,88082,28899,132171,50530,21236,66581,28886,9296,305296,1604,135183,0,75054,16439,39273,0,321290,2004,167848,0,83796,18701,43377,0
106210993,KENTFIELD HOSPITAL,1/1/2021,12/31/2021,365,Audited,Incl. Ind. Audit Adj.,Marin,4,405,Investor,Specialty,Comparable,,415-456-9680,1125 SIR FRANCIS DRAKE BLVD,KENTFIELD,94904,VARUN CHAUHAN,CEO,WWW.KENTFIELDREHAB.COM,"VIBRA HEALTHCARE, LLC",KIMBERLY ROSSEY,"VIBRA HEALTHCARE, LLC",,05-2043,HSC005541,,120,120,91,9271,4299,21,7135,0,9177,0,0,151,30054,248,98,1,138,0,201,0,0,4,690,0,0,0,120,0,0,0,0,0,30054,0,0,0,0,0,690,0,0,68.6,68.6,43.6,43.6,0,0,0,2112,328,0,0,0,0,0,0,6410,8850,0,8850,0,0,0,0,0,0,0,0,0,0,173515001,97173462,0,76341539,1213390,70070372,7484557,0,0,0,0,7484557,119544804,3507766,50462431,60255721,24760855,132826,34409941,0,49678418,0,0,769474,170007235,1851950,227552,0,0,0,0,0,0,1428264,3507766,36905950,15075225,82318,18938349,0,0,25898628,0,272992,0,0,0,0,0,0,0,0,25201721,9913182,50508,15471592,0,23779790,0,0,1924746,0,0,0,0,0,0,31018697,1372849,13128730,0,0,0,0,7090286,1886009,7562136,8011665,33657347,6551482,0,0,5820245,13972031,384611,7006308,394178,15546,2268624,20966827,0,1157741,10081,253780,1137095,23525524,33641206,0,0,-10115682,23525524,3795,19191030,-922461,213223,2305723,2523266,1365525,0,0,0,26960499,26960499,0,0,486,241,918464,92948,1011412,14,0,122464,261781,293655,72728,135226,291,32319,0,0,0,548129,21766,176356,0,70652,11119,90442,0,595571,24866,193509,0,77556,12646,107264,0
106150736,KERN MEDICAL CENTER,7/1/2020,6/30/2021,365,Audited,Incl. Ind. Audit Adj.,Kern,9,617,City/County,General,Comparable,Teaching,661-326-2000,1700 MOUNT VERNON AVENUE,BAKERSFIELD,93306,SCOTT THYGERSON,CEO,WWW.KERNMEDICAL.COM,KERN COUNTY HOSPITAL AUTHORITY,LAURA CHERRY,"TOYON ASSOCIATES, INC.",2,05-0315,HSC30315W,,222,222,154,5651,2192,21609,17127,451,998,3546,0,1592,53166,1082,455,4221,2995,92,187,662,0,414,10108,197,25,0,0,0,0,45223,7943,0,0,0,0,8713,1395,0,0,0,0,65.6,65.6,5.3,5.3,0,3095,1608,24778,4561,34529,141592,7268,5908,24700,0,23583,266919,54377,203777,0,18324,713,8,455006,330652,2544,3068,1533,751,1058831704,679713041,5051980,384170643,92424785,459803275,16792153,34530964,0,0,0,51323117,222586236,347651701,488593767,67373343,27807464,139529367,221703921,5439542,15315089,46635514,0,61984082,585788322,46517674,11728843,76717421,244732889,12949975,16858451,43471882,0,20066247,473043382,78484812,31312053,167599397,263901752,-22955795,17215242,20393980,29497898,15191099,0,17080695,0,61991908,0,5051980,0,0,33771929,7657025,41330754,213104193,882072,11150196,58814576,0,17459898,0,0,0,0,0,34318740,84242673,75496300,158554305,625040,955220,0,1174523,59844397,21976030,48100222,8834565,175551425,99713211,19515162,37728595,69037940,29785707,10113637,4679356,2145264,1599764,9933214,230169468,0,56794747,8538579,127291475,31292929,454087198,73694650,41324057,415307106,-76238615,454087198,75031520,237634120,-215040914,96965365,66020078,164839866,108045119,0,56361,22059789,418572143,3265037,0,0,2160,835,4699111,385662,5084773,251,117,349506,992374,1036051,150098,177948,624123,252656,523357,373372,219626,1043835,1197584,871811,5649,695231,338510,546491,0,1142459,1274054,963862,6169,744352,371223,582654,0
106150737,KERN VALLEY HOSPITAL DISTRICT,7/1/2020,6/30/2021,365,Audited,Incl. Ind. Audit Adj.,Kern,9,619,District,General,Comparable,Rural,760-379-2681,6412 LAUREL AVENUE,LAKE ISABELLA,93240,TIMOTHY MCGLEW,CEO,KVHD.ORG,KERN VALLEY HEALTHCARE DISTRICT,MATTHEW FALKNER,"WIPFLI, LLP",,05-1314,,ZZT30542F,101,101,55,765,659,17764,248,0,669,12,0,54,20171,124,103,85,69,0,19,4,0,7,411,27,0,0,0,74,0,2085,0,0,0,18086,0,351,0,0,0,60,0,54.7,54.7,49.1,5.9,0,0,0,8944,9186,1788,13394,0,4162,1253,0,2963,41690,6001,18111,0,17543,0,1,98,3563,1,38,0,0,110500498,83121079,0,27379419,548731,28040001,-111851,5584236,3366126,0,0,2106259,30424979,27047422,53028097,5572794,3668669,26002455,3107604,0,1544111,172710,0,174835,40243178,15366153,17062846,3189944,22366569,0,6522415,2116660,0,3632733,70257320,16237565,17450365,19698164,18958424,-37441,0,5707732,1252870,2456211,0,12779,0,1384410,0,0,0,0,4439048,3021414,9148491,6214042,0,1617276,1007818,0,1931330,0,0,0,2585426,281439,0,5083027,3941822,5347934,0,0,0,0,5426064,1492688,5673479,1074987,12851865,3109689,3168198,1370277,2277697,1817279,545873,171494,333935,316681,2077013,12103841,25547199,3487397,3359743,0,44780,44542960,24177431,0,13985780,6379749,44542960,3670629,27585100,-19644647,12480619,22412221,35276640,31789243,0,0,12292513,14178093,192313,0,0,205,56,364874,68335,433209,29,0,57954,39483,25027,38232,52316,78108,51258,16353,467,5676,92940,44158,50208,0,92010,29849,46969,8740,108120,50568,58562,0,114244,33914,56142,11659
106190049,KINDRED HOSPITAL - BALDWIN PARK,1/1/2021,12/31/2021,365,Audited,Excl. Ind. Audit Adj.,Los Angeles,11,915,Investor,General,Comparable,,626-388-2700,14148 FRANCISQUITO AVENUE,BALDWIN PARK,91706,ANTHONY NGUYEN,CEO,,"KINDRED HEALTHCARE, INC.",JACKIE BROWN,J. BROWN & ASSOCIATES,,05-0245,,HSP32045F,91,91,78,14520,3727,735,5429,0,3730,0,0,0,28141,466,130,6,88,0,93,0,0,0,783,91,0,0,0,0,0,28141,0,0,0,0,0,783,0,0,0,0,0,84.7,84.7,35.9,35.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6176,0,193,0,0,0,308659980,250698645,0,57961335,292468,54253390,4000413,158116,3618,12590,0,4142321,145821245,0,162838735,156047082,39248365,6420380,58934797,0,48009356,0,0,0,308659980,0,0,0,0,0,0,0,0,0,0,125147646,31601693,6012715,49420990,0,0,36130794,0,2384807,0,0,0,0,0,0,0,0,29450074,7646672,407665,9513807,0,10943117,0,0,0,0,0,0,0,0,0,18160808,0,10378932,0,0,0,0,5646622,1008112,10685034,8373882,20700374,5875166,806290,1701092,4920144,9123512,1087531,7252242,622107,0,2164932,11808852,0,4563228,1828406,0,8282665,26483151,13130949,0,0,13352202,26483151,1727,16304900,-4919094,4503,2909821,6707671,2144443,0,0,0,0,0,0,6727911,258,139,522231,42031,564262,182,0,85911,118215,140559,63305,57279,3069,26409,0,27484,0,306518,0,77486,0,62165,12271,63791,0,330739,0,84192,0,67933,13226,68172,0
106301127,KINDRED HOSPITAL - BREA,1/1/2021,12/31/2021,365,Audited,Excl. Ind. Audit Adj.,Orange,13,1011,Investor,General,Comparable,,714-529-6842,875 NORTH BREA BLVD,BREA,92821,KEVIN CHAVEZ,CEO,KINDREDHEALTHCARE.COM,"KINDRED HEALTHCARE, INC.",JACKIE BROWN,J. BROWN & ASSOCIATES,,05-2039,,HSP30711F,86,86,75,8386,3254,1198,5940,0,8196,0,0,0,26974,309,92,12,33,0,153,0,0,0,599,48,0,0,0,38,0,14991,0,0,0,11983,0,480,0,0,0,119,0,85.9,85.9,45,31.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3457,0,22,0,0,0,167604782,121763869,0,45840913,202099,42124218,3918794,11030,0,1539,0,3928285,80815032,0,86789750,70800107,33289196,5133880,16944243,0,41437356,0,0,0,167604782,0,0,0,0,0,0,0,0,0,0,51515404,26539934,3818245,10184869,0,0,28415421,0,1289996,0,0,0,0,0,0,0,0,18795972,6749262,1315635,6759374,0,12220670,0,0,0,0,0,0,0,0,0,13114885,0,9763783,0,0,71716,0,5202003,768617,8639129,4564085,16220852,4913074,614984,1026042,3479615,9200982,438458,3560216,668810,0,2001185,16522532,0,1874226,85119,3973973,0,22455850,8237135,0,1544052,12674663,22455850,0,12949140,-2539387,25158,2560007,3202455,1328229,0,5973974,0,5973974,4429922,5801427,0,226,92,447553,34303,481856,174,0,99170,98245,93702,34455,63552,8018,38558,0,0,11853,240269,0,69876,0,66449,13119,57840,0,260610,0,74728,0,71004,13875,61639,0
106190449,KINDRED HOSPITAL - LA MIRADA,1/1/2021,12/31/2021,365,Audited,Excl. Ind. Audit Adj.,Los Angeles,11,921,Investor,General,Comparable,,562-944-1900,14900 EAST IMPERIAL HIGHWAY,LA MIRADA,90638,DAVE KOWALSKI,ADMINISTRATOR,WWW.KINDREDHEALTHCARE.COM,"KINDRED HEALTHCARE, INC.",JACKIE BROWN,J. BROWN & ASSOCIATES,,05-2038,,HSP32038F,248,248,128,21722,9189,156,8132,0,7277,0,0,0,46476,870,327,4,174,0,205,0,0,0,1580,224,0,0,24,0,0,46476,0,0,0,0,0,1580,0,0,0,0,0,51.3,51.3,29.4,29.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12097,0,165,0,0,0,476866772,377571329,0,99295443,572620,96025143,3842920,252917,4664,12590,0,4078583,210762305,0,266104467,222630717,97324279,1501440,84000005,0,71410331,0,0,0,476866772,0,0,0,0,0,0,0,0,0,0,173048987,77712925,1392420,68843627,0,0,52232243,0,4341127,0,0,0,0,0,0,0,0,49581730,19611354,109020,15156378,0,14836961,0,0,0,0,0,0,0,0,0,30265238,0,24055432,0,0,0,0,11436421,2051531,22410380,5806141,39342743,12555733,2107305,409340,9998572,20378594,1584985,2488557,2024449,1437,5133428,21271277,0,21694739,2936101,9793855,0,55695972,19508281,0,9365827,26821864,55695972,3249,27005574,-7138127,15401992,5220162,26388475,4693736,0,10247702,0,10247702,881875,0,6079964,549,241,1059207,86272,1145479,329,0,163851,290188,261701,127351,108468,26025,78411,0,3140,72,544391,0,147281,0,164432,24209,178894,0,594595,0,158993,0,176856,25628,189407,0
106190305,KINDRED HOSPITAL - LOS ANGELES,1/1/2021,12/31/2021,365,Audited,Excl. Ind. Audit Adj.,Los Angeles,11,929,Investor,General,Comparable,,310-642-0325,5525 W. SLAUSON AVE.,LOS ANGELES,90056,JASON PEREZ,CEO,WWW.KINDREDHEALTHCARE.COM,"KINDRED HEALTHCARE, INC.",JACKIE BROWN,J. BROWN & ASSOCIATES,,05-2032,HSC32032G,,81,81,68,11171,4192,338,4372,0,4443,0,0,0,24516,335,82,9,70,0,89,0,0,0,585,81,0,0,0,0,0,24516,0,0,0,0,0,585,0,0,0,0,0,82.9,82.9,41.9,41.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13613,0,105,0,0,0,310257634,259715468,0,50542166,287679,50057618,772227,152637,0,2157,0,922707,159706254,0,150551380,142169640,55867550,3734799,47184632,0,61301013,0,0,0,310257634,0,0,0,0,0,0,0,0,0,0,120363001,47507767,3473882,40267714,0,0,43419323,0,4683781,0,0,0,0,0,0,0,0,20626997,8359783,260917,6916918,0,14377551,0,0,0,0,0,0,0,0,0,18342383,0,12410787,0,0,0,0,5305807,1161404,10932750,1904487,22061810,5920083,930328,1432940,5456453,9800451,501183,524358,1194489,0,2235523,19727337,0,7744497,533737,0,258245,28263816,8685471,0,0,19578345,28263816,0,20791120,-7276382,2646191,2425719,9200473,1455976,0,0,0,0,0,5793049,0,285,127,574487,39791,614278,119,0,115001,141110,108125,57970,76400,13200,41244,0,21437,0,319802,0,94461,0,78517,11785,69922,0,341777,0,101005,0,84526,12364,74606,0
106361274,KINDRED HOSPITAL - ONTARIO,1/1/2021,12/31/2021,365,Audited,Excl. Ind. Audit Adj.,San Bernardino,12,1207,Investor,General,Comparable,,909-391-0333,550 NORTH MONTEREY AVE,ONTARIO,91764,NATALIE MERCKENS,CEO,WWW.KINDREDHEALTHCARE.COM,"KINDRED HEALTHCARE, INC.",JACKIE BROWN,J. BROWN & ASSOCIATES,,05-2037,,HSP30041K,91,91,75,3754,6871,632,9542,0,5565,0,0,0,26364,104,214,9,193,0,130,0,0,0,650,91,0,0,0,0,0,26364,0,0,0,0,0,650,0,0,0,0,0,79.4,79.4,40.6,40.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13650,0,546,0,0,0,309466687,251692293,0,57774394,269940,57329472,714862,454395,0,2051,0,1167206,130255013,0,179211674,47785453,82400153,5929668,109393522,0,63957891,0,0,0,309466687,0,0,0,0,0,0,0,0,0,0,39897289,67302705,5527274,92143013,0,0,43623810,0,3198202,0,0,0,0,0,0,0,0,7071196,15097448,402394,17250509,0,17952847,0,0,0,0,0,0,0,0,0,17090157,0,12806235,0,0,0,0,5420303,866052,9340615,11806110,19281489,5827610,736146,2464811,5095661,9631060,1501571,9623144,701889,0,2466091,15281211,0,7308056,1660741,27593303,0,51843311,25606023,0,26549753,-312465,51843311,1780,22328069,-7542209,111958,2592477,10342431,3034375,0,33031782,0,33031782,6482029,0,11266977,260,125,526592,42898,569490,152,0,99973,123889,104402,72674,54033,19215,23665,0,28741,0,289126,0,97615,0,72742,11161,55948,0,313648,0,105911,0,78641,11849,59441,0
106190599,KINDRED HOSPITAL - PARAMOUNT,1/1/2021,12/31/2021,365,Audited,Excl. Ind. Audit Adj.,Los Angeles,11,921,Investor,General,Comparable,,562-531-3110,16453 S. COLORADO AVENUE,PARAMOUNT,90723,MARK APODACA,CEO,WWW.KINDREDPARAMOUNT.COM,"KND REAL ESTATE 40, L.L.C.",JACKIE BROWN,J. BROWN & ASSOCIATES,,05-2046,,HSP40713G,177,177,80,13475,4445,500,7605,0,2774,0,0,0,28799,351,116,5,99,0,58,0,0,0,629,177,0,0,0,0,0,28799,0,0,0,0,0,629,0,0,0,0,0,44.6,44.6,45.8,45.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16344,0,297,0,0,0,283501452,224809274,0,58692178,455041,66473066,-7325847,692125,0,12590,0,-6646312,86163939,0,197337513,136755613,45905909,4837617,68426937,0,27575376,0,0,0,283501452,0,0,0,0,0,0,0,0,0,0,107732691,36875257,3971395,52235815,0,0,18594170,0,5399946,0,0,0,0,0,0,0,0,27366263,9030652,866222,16191122,0,5237919,0,0,0,0,0,0,0,0,0,25162625,0,15204910,0,0,0,0,7479720,1076640,13894252,3654919,28766401,7298712,1130626,1708299,7180290,12722603,1379361,3348505,78772,0,2859497,16182809,0,6115094,1881041,7676990,8504630,40360564,42750186,0,5280840,-7670462,40360564,7669,22964840,-8492825,6954,7116991,9211390,3096296,0,6906747,0,6906747,1625907,0,31608774,345,154,691663,49162,740825,204,0,121806,184664,154682,63161,78829,11221,53645,48,22829,778,383101,0,116392,0,109936,11658,70576,0,407866,0,127469,0,117515,12510,75465,0
106364188,KINDRED HOSPITAL - RANCHO,1/1/2021,12/31/2021,365,Audited,Incl. Ind. Audit Adj.,San Bernardino,12,1207,Investor,General,Comparable,,909-581-6400,10841 WHITE OAK AVENUE,RANCHO CUCAMONGA,91730,LERENDA JOHNSON,CEO,,"KINDRED HEALTHCARE, INC.",JACKIE BROWN,J. BROWN & ASSOCIATES,,05-2049,,HSP30756H,55,55,52,5075,4214,77,5633,0,3397,0,0,0,18396,165,140,3,158,0,135,0,0,0,601,55,0,0,0,0,0,18396,0,0,0,0,0,601,0,0,0,0,0,91.6,91.6,30.6,30.6,0,0,0,8,23,0,61,0,920,0,0,0,1012,0,0,0,920,0,4,18870,4048,255,92,0,0,227310512,186787553,0,40522959,477910,43825866,-2824997,246579,92344,12590,0,-2683352,97556444,0,129754068,62033525,52785820,679965,66675478,0,41614939,0,0,0,223789727,26589,79438,0,212501,0,3202257,0,0,0,3520785,50309815,43836036,643769,56309278,0,0,35149331,0,539324,0,0,0,0,0,0,0,0,11510150,9029222,36196,10578701,0,9368690,0,0,0,0,0,0,0,0,0,12284758,0,11006469,0,0,0,0,4740380,1017561,8339957,6436741,15797207,4368491,1208553,215342,4398907,8948978,487293,5666129,544819,0,2190147,9221545,0,1968352,132268,68699,0,11390864,15603412,0,0,-4212548,11390864,5530,11147612,-3026878,434979,2768631,3403472,1435120,0,0,0,0,0,0,11715058,209,94,406118,30538,436656,132,0,90268,82869,103854,48515,39531,10379,28076,0,2626,0,204382,0,71841,0,57612,11940,60343,0,219569,0,77938,0,61562,12716,64871,0
106332172,KINDRED HOSPITAL - RIVERSIDE,1/1/2021,12/31/2021,365,Audited,Excl. Ind. Audit Adj.,Riverside,12,1109,Investor,General,Comparable,,951-436-3535,2224 MEDICAL CENTER DRIVE,PERRIS,92571,TAMRA HENNIS,CEO,WWW.KINDREDHEALTHCARE.NET,"KINDRED HEALTHCARE, INC.",JACKIE BROWN,J. BROWN & ASSOCIATES,,05-0759,,HSP30759F,40,40,39,4084,1796,667,5044,0,1514,0,0,0,13105,98,44,9,118,0,45,0,0,0,314,40,0,0,0,0,0,13105,0,0,0,0,0,314,0,0,0,0,0,89.8,89.8,41.7,41.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9700,0,97,0,0,0,151610720,125294751,0,26315969,133575,28592640,-2143096,26925,1106,12590,0,-2129867,76208661,0,75402059,49142308,21159521,8561154,53245695,0,19502042,0,0,0,151610720,0,0,0,0,0,0,0,0,0,0,40825208,17322121,7854481,43703020,0,0,15035235,0,554686,0,0,0,0,0,0,0,0,7776612,3837400,706673,9542675,0,4452609,0,0,0,0,0,0,0,0,0,9513199,0,6519459,0,0,0,0,3417214,453491,6314460,2374817,10571109,3204430,984885,891364,2716824,6344332,423598,1222739,1007118,0,1226241,5606381,0,1220902,699191,137120,3827627,11491221,15926424,0,0,-4435203,11491221,4719,6481703,-1201417,0,1905085,3093429,1872527,0,0,0,0,0,0,11057714,143,68,273268,33239,306507,55,0,47041,68123,70321,33927,27457,4692,11716,0,9901,90,153857,0,41887,0,28542,9540,39442,0,176124,0,44978,0,30431,10083,44891,0
106370721,KINDRED HOSPITAL - SAN DIEGO,1/1/2021,12/31/2021,365,Audited,Excl. Ind. Audit Adj.,San Diego,14,1418,Investor,General,Comparable,,619-453-4500,1940 EL CAHON BLVD,SAN DIEGO,92104,KERRY ASHMENT,CEO,WWW.KINDREDHEALTHCARE.COM,"KINDRED HEALTHCARE, INC.",JACKIE BROWN,J. BROWN & ASSOCIATES,,05-2036,HSC30220I,,70,70,52,5905,3634,107,4829,0,4126,0,0,0,18601,188,82,5,120,0,103,0,0,0,498,70,0,0,0,0,0,18601,0,0,0,0,0,498,0,0,0,0,0,72.8,72.8,37.4,37.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5790,0,193,0,0,0,135393153,95903237,0,39489916,182473,40379212,-706823,0,0,1604,0,-708427,77183609,0,58209544,42674269,25609553,1136096,35292815,0,30680420,0,0,0,135393153,0,0,0,0,0,0,0,0,0,0,30898402,18204022,838147,26034066,0,0,19824163,0,104437,0,0,0,0,0,0,0,0,11148531,7405531,297949,9258749,0,11379156,0,0,0,0,0,0,0,0,0,14309268,0,8196040,0,0,0,0,4525653,625737,8658849,4063665,17375126,4246960,999659,630180,3533793,7246582,540397,3563376,217300,0,2025839,10831853,0,2118804,23674,9516693,0,22491024,19959253,0,8152955,-5621184,22491024,0,15116214,-4776566,204799,1747704,3732068,1613264,0,11121699,0,11121699,2968744,0,13682113,200,90,391724,28153,419877,33,0,68021,89707,116701,28646,37010,8605,38182,0,4833,19,201238,0,61176,0,63099,9446,56765,0,215596,0,65668,0,68211,10057,60345,0
106010887,KINDRED HOSPITAL - SAN FRANCISCO BAY AREA,1/1/2021,12/31/2021,365,Audited,Excl. Ind. Audit Adj.,Alameda,5,421,Investor,General,Comparable,,510-367-8300,2800 BENEDICT DRIVE,SAN LEANDRO,94577,LARRY FOSTER,CEO,,"THC-ORANGE COUNTY, INC",JACKIE BROWN,J. BROWN & ASSOCIATES,,05-2034,,HSP30705G,99,99,79,6676,3206,2155,12171,0,4137,0,0,0,28345,144,65,30,167,0,86,0,0,0,492,99,0,0,0,0,0,28345,0,0,0,0,0,492,0,0,0,0,0,78.4,78.4,57.6,57.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16800,0,186,0,0,0,285938004,219258868,0,66679136,268715,72151743,-5203892,88830,0,2570,0,-5117632,166769623,0,119168381,72928660,35745789,13259278,124708398,0,39295879,0,0,0,285938004,0,0,0,0,0,0,0,0,0,0,55071889,27925425,11160333,95215168,0,0,26965109,0,2920944,0,0,0,0,0,0,0,0,16837023,7820364,2098945,29493230,0,10429574,0,0,0,0,0,0,0,0,0,25923643,0,13810763,0,0,0,0,6628330,1273486,13023788,11491733,28946707,6912436,1338388,3852723,5605508,10390542,1274818,10131373,585410,0,3113838,15046197,0,3167099,398618,11881085,0,30492999,40863172,0,3256039,-13626212,30492999,18634,25526356,-10919580,207517,3049087,6729402,3562303,0,0,0,12597693,9341654,0,22744992,283,143,574172,45229,619401,63,0,105395,103754,192328,32259,44904,53136,12283,0,28359,1754,315184,0,97942,0,72083,12943,76020,0,339371,0,102857,0,77366,16050,83757,0
